Inicio_Sprint,Fim_Sprint,Total_Issues,Issues_Fechadas,Issues_Aceitos,Issues_Resolvidos,Total_PRs,PRs_Aprovadas,PRs_Abertas,PRs_Fechados_Sem_Merge,Total_Comentarios_PRs,PRs_Com_Revisao,Media_Comentarios_Por_Revisao,Commits_Submetidos,Commits_Rejeitados,PRs_Com_Refatoracao,Taxa_Retrabalho_Percentual,Tempo_Total_Resolucao_Horas,Tempo_Total_Aprovacao_Horas,2.5_Taxa_Resolucao_Issues_Percentual,2.7_Tempo_Medio_Resolucao_Horas,2.9_Tempo_Medio_Aprovacao_Horas
2025-11-11,2025-11-18,6,6,6,6,6,6,0,0,1,1,0.17,61,55,6,90.16,926.74,261.05,100.0,154.46,43.51
